path,participant_id,sequence_id,sign,label
train_landmark_files/49445/2101823639.parquet,49445,2101823639,zebra,248
train_landmark_files/4718/2748124508.parquet,4718,2748124508,mom,145
train_landmark_files/28656/1412296285.parquet,28656,1412296285,on,160
train_landmark_files/37779/1111503583.parquet,37779,1111503583,sun,210
train_landmark_files/49445/2823697121.parquet,49445,2823697121,duck,67
train_landmark_files/16069/4163187135.parquet,16069,4163187135,person,170
train_landmark_files/4718/2376158275.parquet,4718,2376158275,hear,111
train_landmark_files/53618/4031657027.parquet,53618,4031657027,many,141
train_landmark_files/55372/2703613315.parquet,55372,2703613315,mouth,149
train_landmark_files/26734/2257429415.parquet,26734,2257429415,owl,165
train_landmark_files/16069/795847269.parquet,16069,795847269,every,71
train_landmark_files/27610/2436644213.parquet,27610,2436644213,listen,135
train_landmark_files/22343/2850921412.parquet,22343,2850921412,shower,197
train_landmark_files/27610/3085969707.parquet,27610,3085969707,thirsty,218
train_landmark_files/34503/35818769.parquet,34503,35818769,frenchfries,89
train_landmark_files/25571/2141664827.parquet,25571,2141664827,yucky,247
train_landmark_files/53618/1970182955.parquet,53618,1970182955,airplane,2
train_landmark_files/62590/1778823178.parquet,62590,1778823178,drawer,62
train_landmark_files/30680/944421325.parquet,30680,944421325,chair,40
train_landmark_files/2044/2140460818.parquet,2044,2140460818,pig,171
train_landmark_files/26734/1877775148.parquet,26734,1877775148,not,156
train_landmark_files/36257/4184699237.parquet,36257,4184699237,wake,233
train_landmark_files/32319/3021163677.parquet,32319,3021163677,because,16
train_landmark_files/16069/318803043.parquet,16069,318803043,scissors,192
train_landmark_files/37055/3219711024.parquet,37055,3219711024,chin,43
train_landmark_files/25571/64363148.parquet,25571,64363148,nose,155
train_landmark_files/62590/1013176670.parquet,62590,1013176670,sick,198
train_landmark_files/2044/660766467.parquet,2044,660766467,toothbrush,224
train_landmark_files/55372/3296825671.parquet,55372,3296825671,red,185
train_landmark_files/22343/2549802373.parquet,22343,2549802373,rain,183
train_landmark_files/25571/2515232334.parquet,25571,2515232334,owl,165
train_landmark_files/55372/871084141.parquet,55372,871084141,ride,187
train_landmark_files/37055/2429405821.parquet,37055,2429405821,fine,79
train_landmark_files/34503/3091717651.parquet,34503,3091717651,say,191
train_landmark_files/55372/2815598493.parquet,55372,2815598493,sticky,206
train_landmark_files/18796/2867345368.parquet,18796,2867345368,time,220
train_landmark_files/16069/4251983735.parquet,16069,4251983735,blow,25
train_landmark_files/16069/2839681895.parquet,16069,2839681895,hear,111
train_landmark_files/22343/2339421493.parquet,22343,2339421493,ear,68
train_landmark_files/36257/4076158416.parquet,36257,4076158416,gift,92
train_landmark_files/2044/331414570.parquet,2044,331414570,high,117
train_landmark_files/28656/3586227029.parquet,28656,3586227029,quiet,181
train_landmark_files/27610/3249438958.parquet,27610,3249438958,hot,120
train_landmark_files/29302/2391450453.parquet,29302,2391450453,taste,213
train_landmark_files/53618/3030529708.parquet,53618,3030529708,close,46
train_landmark_files/4718/1595954575.parquet,4718,1595954575,happy,105
train_landmark_files/36257/999036436.parquet,36257,999036436,mad,138
train_landmark_files/2044/1063923582.parquet,2044,1063923582,bug,32
train_landmark_files/62590/1367875859.parquet,62590,1367875859,later,131
train_landmark_files/37779/1930931095.parquet,37779,1930931095,that,215
train_landmark_files/4718/1395785874.parquet,4718,1395785874,white,238
train_landmark_files/16069/4197667983.parquet,16069,4197667983,dance,56
train_landmark_files/32319/1621255348.parquet,32319,1621255348,shirt,195
train_landmark_files/36257/27222773.parquet,36257,27222773,why,240
train_landmark_files/27610/1862286921.parquet,27610,1862286921,nap,150
train_landmark_files/4718/3921728479.parquet,4718,3921728479,tree,227
train_landmark_files/37779/3606130512.parquet,37779,3606130512,orange,162
train_landmark_files/29302/1029642842.parquet,29302,1029642842,no,153
train_landmark_files/49445/4247975194.parquet,49445,4247975194,potty,176
train_landmark_files/53618/4188812359.parquet,53618,4188812359,flag,85
train_landmark_files/22343/2951523187.parquet,22343,2951523187,gum,103
train_landmark_files/53618/4140884234.parquet,53618,4140884234,aunt,10
train_landmark_files/29302/1282865240.parquet,29302,1282865240,sleepy,200
train_landmark_files/25571/1040080251.parquet,25571,1040080251,hello,113
train_landmark_files/26734/613783307.parquet,26734,613783307,sad,189
train_landmark_files/37779/2472592204.parquet,37779,2472592204,lion,133
train_landmark_files/53618/1378771079.parquet,53618,1378771079,where,237
train_landmark_files/32319/2893409592.parquet,32319,2893409592,clown,49
train_landmark_files/16069/2524082536.parquet,16069,2524082536,tooth,223
train_landmark_files/2044/4247467613.parquet,2044,4247467613,where,237
train_landmark_files/37055/2491805684.parquet,37055,2491805684,pool,175
train_landmark_files/49445/2684738671.parquet,49445,2684738671,moon,146
train_landmark_files/2044/4054062131.parquet,2044,4054062131,fall,74
train_landmark_files/61333/2655456757.parquet,61333,2655456757,icecream,122
train_landmark_files/16069/802692589.parquet,16069,802692589,helicopter,112
train_landmark_files/62590/3488237274.parquet,62590,3488237274,chocolate,44
train_landmark_files/26734/989030860.parquet,26734,989030860,brown,31
train_landmark_files/53618/2253949245.parquet,53618,2253949245,eye,72
train_landmark_files/34503/840826932.parquet,34503,840826932,hate,107
train_landmark_files/29302/3951918567.parquet,29302,3951918567,not,156
train_landmark_files/18796/682931287.parquet,18796,682931287,black,24
train_landmark_files/4718/2931489680.parquet,4718,2931489680,cow,50
train_landmark_files/49445/846014642.parquet,49445,846014642,lamp,130
train_landmark_files/34503/3376454057.parquet,34503,3376454057,potty,176
train_landmark_files/16069/1560278394.parquet,16069,1560278394,cry,52
train_landmark_files/25571/3307786753.parquet,25571,3307786753,hot,120
train_landmark_files/4718/1734718048.parquet,4718,1734718048,because,16
train_landmark_files/32319/3131602415.parquet,32319,3131602415,mitten,144
train_landmark_files/61333/2556320917.parquet,61333,2556320917,backyard,12
train_landmark_files/28656/1553640339.parquet,28656,1553640339,penny,169
train_landmark_files/34503/3519769645.parquet,34503,3519769645,loud,137
train_landmark_files/32319/1543869798.parquet,32319,1543869798,fall,74
train_landmark_files/49445/3531984604.parquet,49445,3531984604,why,240
train_landmark_files/36257/1248785266.parquet,36257,1248785266,TV,0
train_landmark_files/37055/1853536769.parquet,37055,1853536769,mad,138
train_landmark_files/37055/2097116696.parquet,37055,2097116696,brown,31
train_landmark_files/29302/159512390.parquet,29302,159512390,hot,120
train_landmark_files/2044/2210246506.parquet,2044,2210246506,garbage,91
train_landmark_files/2044/1299201968.parquet,2044,1299201968,underwear,229
train_landmark_files/16069/3841915695.parquet,16069,3841915695,pencil,168
train_landmark_files/61333/64258967.parquet,61333,64258967,sad,189
train_landmark_files/32319/3534165935.parquet,32319,3534165935,rain,183
train_landmark_files/27610/1893138225.parquet,27610,1893138225,feet,77
train_landmark_files/53618/4058084794.parquet,53618,4058084794,carrot,37
train_landmark_files/55372/421928734.parquet,55372,421928734,finish,81
train_landmark_files/28656/46854171.parquet,28656,46854171,shhh,194
train_landmark_files/29302/3314539609.parquet,29302,3314539609,zipper,249
train_landmark_files/61333/3460958146.parquet,61333,3460958146,cloud,48
train_landmark_files/26734/384588684.parquet,26734,384588684,hate,107
train_landmark_files/26734/1027079546.parquet,26734,1027079546,look,136
train_landmark_files/37779/1454765092.parquet,37779,1454765092,nap,150
train_landmark_files/25571/1183365921.parquet,25571,1183365921,elephant,69
train_landmark_files/34503/4175083342.parquet,34503,4175083342,go,97
train_landmark_files/53618/1306019250.parquet,53618,1306019250,glasswindow,96
train_landmark_files/29302/4264011708.parquet,29302,4264011708,elephant,69
train_landmark_files/34503/2328787186.parquet,34503,2328787186,chair,40
train_landmark_files/27610/2296999223.parquet,27610,2296999223,lamp,130
train_landmark_files/16069/3378306304.parquet,16069,3378306304,look,136
train_landmark_files/55372/747909314.parquet,55372,747909314,feet,77
train_landmark_files/49445/866022264.parquet,49445,866022264,cowboy,51
train_landmark_files/18796/4261781751.parquet,18796,4261781751,puzzle,180
train_landmark_files/26734/564713910.parquet,26734,564713910,stairs,204
train_landmark_files/30680/72739936.parquet,30680,72739936,mouth,149
train_landmark_files/30680/99772368.parquet,30680,99772368,fall,74
train_landmark_files/4718/1849028836.parquet,4718,1849028836,owl,165
train_landmark_files/16069/2126644888.parquet,16069,2126644888,dad,55
train_landmark_files/2044/585712106.parquet,2044,585712106,red,185
train_landmark_files/61333/1864178235.parquet,61333,1864178235,kiss,128
train_landmark_files/49445/1951177103.parquet,49445,1951177103,farm,75
train_landmark_files/37779/3998394120.parquet,37779,3998394120,dry,65
train_landmark_files/4718/528602456.parquet,4718,528602456,later,131
train_landmark_files/25571/336343410.parquet,25571,336343410,sleepy,200
train_landmark_files/4718/1239189864.parquet,4718,1239189864,zebra,248
train_landmark_files/25571/113558637.parquet,25571,113558637,balloon,14
train_landmark_files/62590/3141930163.parquet,62590,3141930163,clean,45
train_landmark_files/29302/2186249582.parquet,29302,2186249582,carrot,37
train_landmark_files/16069/1053573508.parquet,16069,1053573508,go,97
train_landmark_files/2044/1779232245.parquet,2044,1779232245,underwear,229
train_landmark_files/25571/2430049365.parquet,25571,2430049365,bye,33
train_landmark_files/37779/4136309920.parquet,37779,4136309920,blue,26
train_landmark_files/18796/98217417.parquet,18796,98217417,stuck,209
train_landmark_files/2044/1536595792.parquet,2044,1536595792,many,141
train_landmark_files/26734/385424422.parquet,26734,385424422,hesheit,115
train_landmark_files/2044/237644138.parquet,2044,237644138,jeans,126
train_landmark_files/34503/1188879088.parquet,34503,1188879088,hate,107
train_landmark_files/49445/3798792113.parquet,49445,3798792113,no,153
train_landmark_files/61333/2285158980.parquet,61333,2285158980,where,237
train_landmark_files/37055/2781299524.parquet,37055,2781299524,table,211
train_landmark_files/30680/2599297387.parquet,30680,2599297387,bird,23
train_landmark_files/4718/1562633668.parquet,4718,1562633668,awake,11
train_landmark_files/53618/1060697011.parquet,53618,1060697011,pizza,172
train_landmark_files/37779/4241709783.parquet,37779,4241709783,who,239
train_landmark_files/49445/139696084.parquet,49445,139696084,brown,31
train_landmark_files/55372/2956798251.parquet,55372,2956798251,tree,227
train_landmark_files/37779/2224148538.parquet,37779,2224148538,touch,225
train_landmark_files/49445/378485929.parquet,49445,378485929,noisy,154
train_landmark_files/53618/2850677155.parquet,53618,2850677155,grandpa,100
train_landmark_files/37055/1312086333.parquet,37055,1312086333,cheek,41
train_landmark_files/61333/2160357817.parquet,61333,2160357817,dryer,66
train_landmark_files/22343/3677408774.parquet,22343,3677408774,there,216
train_landmark_files/32319/4039655127.parquet,32319,4039655127,pretty,178
train_landmark_files/37779/3036011310.parquet,37779,3036011310,who,239
train_landmark_files/28656/2527858164.parquet,28656,2527858164,can,35
train_landmark_files/22343/1593558623.parquet,22343,1593558623,fish,84
train_landmark_files/37779/879851180.parquet,37779,879851180,napkin,151
train_landmark_files/2044/3143538636.parquet,2044,3143538636,doll,59
train_landmark_files/37055/1077508998.parquet,37055,1077508998,lion,133
train_landmark_files/61333/2893301366.parquet,61333,2893301366,face,73
train_landmark_files/18796/3673448834.parquet,18796,3673448834,no,153
train_landmark_files/2044/1220492979.parquet,2044,1220492979,refrigerator,186
train_landmark_files/27610/2819655254.parquet,27610,2819655254,pretend,177
train_landmark_files/22343/3992541114.parquet,22343,3992541114,after,1
train_landmark_files/49445/3705754443.parquet,49445,3705754443,tiger,219
train_landmark_files/62590/1603806280.parquet,62590,1603806280,stuck,209
train_landmark_files/25571/2549585459.parquet,25571,2549585459,sleep,199
train_landmark_files/53618/921352472.parquet,53618,921352472,helicopter,112
train_landmark_files/61333/853844378.parquet,61333,853844378,person,170
train_landmark_files/27610/2605212431.parquet,27610,2605212431,sick,198
train_landmark_files/37055/490979138.parquet,37055,490979138,listen,135
train_landmark_files/16069/1289978736.parquet,16069,1289978736,finish,81
train_landmark_files/55372/2429920688.parquet,55372,2429920688,beside,21
train_landmark_files/27610/3436230336.parquet,27610,3436230336,farm,75
train_landmark_files/32319/491925623.parquet,32319,491925623,white,238
train_landmark_files/2044/2092668484.parquet,2044,2092668484,first,83
train_landmark_files/16069/352945341.parquet,16069,352945341,sick,198
train_landmark_files/27610/3975615306.parquet,27610,3975615306,snow,203
train_landmark_files/30680/1379714105.parquet,30680,1379714105,nap,150
train_landmark_files/16069/3134715698.parquet,16069,3134715698,hot,120
train_landmark_files/27610/442272139.parquet,27610,442272139,jump,127
train_landmark_files/53618/3064714958.parquet,53618,3064714958,dry,65
train_landmark_files/16069/811012244.parquet,16069,811012244,bee,19
train_landmark_files/49445/2960726717.parquet,49445,2960726717,bedroom,18
train_landmark_files/22343/49774226.parquet,22343,49774226,ear,68
train_landmark_files/61333/2660314677.parquet,61333,2660314677,gum,103
train_landmark_files/28656/2797937468.parquet,28656,2797937468,ear,68
train_landmark_files/49445/3489652719.parquet,49445,3489652719,up,230
train_landmark_files/27610/3615221042.parquet,27610,3615221042,icecream,122
train_landmark_files/37779/2587225136.parquet,37779,2587225136,pen,167
train_landmark_files/32319/2601936518.parquet,32319,2601936518,water,234
train_landmark_files/61333/17371977.parquet,61333,17371977,mad,138
train_landmark_files/27610/2990417698.parquet,27610,2990417698,bee,19
train_landmark_files/61333/220866609.parquet,61333,220866609,ear,68
